product_smiles,reactant_smiles,rxn_smiles,reactant_iupac,product_iupac
COC(=O)COc1c(OC)cc(C=O)cc1OC,COC(=O)CBr.COc1cc(C=O)cc(OC)c1O,[Br:23][CH2:24][C:25](=[O:26])[O:27][CH3:28].[CH:1]([c:2]1[cH:3][c:4]([O:5][CH3:6])[c:7]([OH:8])[c:9]([O:10][CH3:11])[cH:12]1)=[O:13]>>[CH:1]([c:2]1[cH:3][c:4]([O:5][CH3:6])[c:7]([O:8][CH2:24][C:25](=[O:26])[O:27][CH3:28])[c:9]([O:10][CH3:11])[cH:12]1)=[O:13],"methyl 2-bromoacetate|4-hydroxy-3,5-dimethoxybenzaldehyde","methyl 2-(4-formyl-2,6-dimethoxyphenoxy)acetate"
Cc1cc(C2CC2)cc(F)c1C(N)=O,Cc1cc(Br)cc(F)c1C(N)=O.OB(O)C1CC1,[Br:1][c:2]1[cH:3][c:4]([F:12])[c:5]([C:6](=[O:7])[NH2:8])[c:9]([CH3:11])[cH:10]1.[CH:13]1([B:16]([OH:17])[OH:18])[CH2:14][CH2:15]1>>[c:2]1([CH:13]2[CH2:14][CH2:15]2)[cH:3][c:4]([F:12])[c:5]([C:6](=[O:7])[NH2:8])[c:9]([CH3:11])[cH:10]1,4-bromo-2-fluoro-6-methylbenzamide|cyclopropylboronic acid,4-cyclopropyl-2-fluoro-6-methylbenzamide
O=C(CC(=O)C1CCCCC1)C1CCCCC1,CC(=O)C1CCCCC1.O=C(O)C1CCCCC1,[CH3:12][C:13](=[O:14])[CH:15]1[CH2:16][CH2:17][CH2:18][CH2:19][CH2:20]1.[OH:3][C:4](=[O:5])[CH:6]1[CH2:7][CH2:8][CH2:9][CH2:10][CH2:11]1>>[C:4](=[O:5])([CH:6]1[CH2:7][CH2:8][CH2:9][CH2:10][CH2:11]1)[CH2:12][C:13](=[O:14])[CH:15]1[CH2:16][CH2:17][CH2:18][CH2:19][CH2:20]1,1-cyclohexylethanone|cyclohexanecarboxylic acid,"1,3-dicyclohexylpropane-1,3-dione"
Cc1ccc(Oc2cccc([N+](=O)[O-])c2)cn1,Cc1ccc(O)cn1.O=[N+]([O-])c1cccc(F)c1,[CH3:1][c:2]1[cH:3][cH:4][c:5]([OH:8])[cH:6][n:7]1.[F:9][c:10]1[cH:11][c:12]([N+:16](=[O:17])[O-:18])[cH:13][cH:14][cH:15]1>>[CH3:1][c:2]1[cH:3][cH:4][c:5]([O:8][c:10]2[cH:11][c:12]([N+:16](=[O:17])[O-:18])[cH:13][cH:14][cH:15]2)[cH:6][n:7]1,6-methylpyridin-3-ol|1-fluoro-3-nitrobenzene,2-methyl-5-(3-nitrophenoxy)pyridine
OC(CSCc1ccncc1)c1ccccc1,O=C(CSCc1ccncc1)c1ccccc1,[cH:1]1[cH:2][c:3]([CH2:7][S:8][CH2:9][C:10](=[O:11])[c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[cH:4][cH:5][n:6]1>>[cH:1]1[cH:2][c:3]([CH2:7][S:8][CH2:9][CH:10]([OH:11])[c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[cH:4][cH:5][n:6]1,1-phenyl-2-(pyridin-4-ylmethylsulfanyl)ethanone,1-phenyl-2-(pyridin-4-ylmethylsulfanyl)ethanol
N#Cc1ccc(-c2ccccn2)cc1,Brc1ccccn1.N#Cc1ccc(B(O)O)cc1,[Br:1][c:2]1[cH:3][cH:4][cH:5][cH:6][n:7]1.[C:8](#[N:9])[c:10]1[cH:11][cH:12][c:13]([B:16]([OH:17])[OH:18])[cH:14][cH:15]1>>[c:2]1(-[c:13]2[cH:12][cH:11][c:10]([C:8]#[N:9])[cH:15][cH:14]2)[cH:3][cH:4][cH:5][cH:6][n:7]1,2-bromopyridine|(4-cyanophenyl)boronic acid,4-pyridin-2-ylbenzonitrile
CC(=O)Nc1cccc(C2CCN(CCO)CC2)c1,OCCBr.CC(=O)Nc1cccc(C2CCNCC2)c1,[Br:18][CH2:19][CH2:20][OH:21].[C:2]([CH3:3])(=[O:4])[NH:5][c:6]1[cH:7][c:8]([CH:12]2[CH2:13][CH2:14][NH:15][CH2:16][CH2:17]2)[cH:9][cH:10][cH:11]1>>[C:2]([CH3:3])(=[O:4])[NH:5][c:6]1[cH:7][c:8]([CH:12]2[CH2:13][CH2:14][N:15]([CH2:19][CH2:20][OH:21])[CH2:16][CH2:17]2)[cH:9][cH:10][cH:11]1,2-bromoethanol|N-(3-piperidin-4-ylphenyl)acetamide,N-[3-[1-(2-hydroxyethyl)piperidin-4-yl]phenyl]acetamide
N#Cc1ccc(C2CCc3ncc(C=O)n32)cc1F,N#Cc1ccc(C2CCc3ncc(CO)n32)cc1F,[C:11](#[N:12])[c:13]1[c:14]([F:29])[cH:15][c:16]([CH:19]2[CH2:20][CH2:21][c:22]3[n:23]2[c:24]([CH2:27][OH:28])[cH:25][n:26]3)[cH:17][cH:18]1>>[C:11](#[N:12])[c:13]1[c:14]([F:29])[cH:15][c:16]([CH:19]2[CH2:20][CH2:21][c:22]3[n:23]2[c:24]([CH:27]=[O:28])[cH:25][n:26]3)[cH:17][cH:18]1,"2-fluoro-4-[3-(hydroxymethyl)-6,7-dihydro-5H-pyrrolo[1,2-a]imidazol-5-yl]benzonitrile","2-fluoro-4-(3-formyl-6,7-dihydro-5H-pyrrolo[1,2-a]imidazol-5-yl)benzonitrile"
C=C(C(=O)OCC)c1ccccc1,CCOC(=O)C(CN(C)C)c1ccccc1,[CH3:4][N:5]([CH2:6][CH:7]([C:8](=[O:9])[O:10][CH2:11][CH3:12])[c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1)[CH3:19]>>[CH2:6]=[C:7]([C:8](=[O:9])[O:10][CH2:11][CH3:12])[c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1,ethyl 3-(dimethylamino)-2-phenylpropanoate,ethyl 2-phenylprop-2-enoate
Nc1ccc(-n2cccn2)cc1Cl,Nc1ccc(I)cc1Cl.c1cn[nH]c1,[Cl:1][c:2]1[c:3]([NH2:4])[cH:5][cH:6][c:7]([I:9])[cH:8]1.[nH:16]1[n:17][cH:18][cH:19][cH:20]1>>[Cl:1][c:2]1[c:3]([NH2:4])[cH:5][cH:6][c:7](-[n:16]2[n:17][cH:18][cH:19][cH:20]2)[cH:8]1,2-chloro-4-iodoaniline|1H-pyrazole,2-chloro-4-pyrazol-1-ylaniline
Clc1cncc(OCCc2cccnc2)n1,Clc1cncc(Cl)n1.OCCc1cccnc1,[Cl:1][c:2]1[n:3][c:4]([Cl:8])[cH:5][n:6][cH:7]1.[n:9]1[cH:10][c:11]([CH2:15][CH2:16][OH:17])[cH:12][cH:13][cH:14]1>>[c:2]1([O:17][CH2:16][CH2:15][c:11]2[cH:10][n:9][cH:14][cH:13][cH:12]2)[n:3][c:4]([Cl:8])[cH:5][n:6][cH:7]1,"2,6-dichloropyrazine|2-pyridin-3-ylethanol",2-chloro-6-(2-pyridin-3-ylethoxy)pyrazine
O=C1CCC(=O)N1C1CCC2(CC1)OCCO2,O=C1CCC(=O)N1.Oc1cccnc1C1=CCC2(CC1)OCCO2,[O:1]=[C:2]1[CH2:3][CH2:4][C:5](=[O:6])[NH:7]1.[O:8]1[CH2:9][CH2:10][O:11][C:12]12[CH2:13][CH:14]=[C:15]([c:18]1[c:19]([OH:20])[cH:21][cH:22][cH:23][n:24]1)[CH2:16][CH2:17]2>>[O:1]=[C:2]1[CH2:3][CH2:4][C:5](=[O:6])[N:7]1[CH:15]1[CH2:14][CH2:13][C:12]2([O:8][CH2:9][CH2:10][O:11]2)[CH2:17][CH2:16]1,"pyrrolidine-2,5-dione|2-(1,4-dioxaspiro[4.5]dec-7-en-8-yl)pyridin-3-ol","1-(1,4-dioxaspiro[4.5]decan-8-yl)pyrrolidine-2,5-dione"
CC(C)(C)C(=O)OCC(F)(F)S(=O)(=O)[O-],CC(C)OC(C)C.CC(C)(C)C(=O)OCC(F)(F)S(=O)[O-],[CH:25]([O:28][CH:26]([CH3:27])[CH3:29])([CH3:30])[CH3:31].[F:1][C:2]([CH2:3][O:4][C:5]([C:6]([CH3:7])([CH3:8])[CH3:9])=[O:10])([S:11](=[O:12])[O-:13])[F:14]>>[F:1][C:2]([CH2:3][O:4][C:5]([C:6]([CH3:7])([CH3:8])[CH3:9])=[O:10])([S:11](=[O:12])(=[O:13])[O-:28])[F:14],"2-propan-2-yloxypropane|2-(2,2-dimethylpropanoyloxy)-1,1-difluoroethanesulfinate","2-(2,2-dimethylpropanoyloxy)-1,1-difluoroethanesulfonate"
CCOC(=O)Cc1cnc(C(C)(C)C)nc1Cl,CCOC(=O)Cc1cnc(C(C)(C)C)nc1O.O=P(Cl)(Cl)Cl,[CH3:1][C:2]([CH3:3])([CH3:4])[c:5]1[n:6][cH:7][c:8]([CH2:12][C:13](=[O:14])[O:15][CH2:16][CH3:17])[c:9]([OH:11])[n:10]1.[P:18]([Cl:19])([Cl:20])([Cl:21])=[O:22]>>[CH3:1][C:2]([CH3:3])([CH3:4])[c:5]1[n:6][cH:7][c:8]([CH2:12][C:13](=[O:14])[O:15][CH2:16][CH3:17])[c:9]([Cl:20])[n:10]1,ethyl 2-(2-tert-butyl-6-oxo-1H-pyrimidin-5-yl)acetate|phosphoryl trichloride,ethyl 2-(2-tert-butyl-4-chloropyrimidin-5-yl)acetate
O=S(=O)(c1ccccc1)n1ccc2c(Cl)ccnc21,Clc1ccnc2[nH]ccc12.O=S(=O)(Cl)c1ccccc1,[Cl:1][c:2]1[c:3]2[cH:4][cH:5][nH:6][c:7]2[n:8][cH:9][cH:10]1.[c:18]1([S:24](=[O:25])(=[O:26])[Cl:27])[cH:19][cH:20][cH:21][cH:22][cH:23]1>>[Cl:1][c:2]1[c:3]2[cH:4][cH:5][n:6]([S:24]([c:18]3[cH:19][cH:20][cH:21][cH:22][cH:23]3)(=[O:25])=[O:26])[c:7]2[n:8][cH:9][cH:10]1,"4-chloro-1H-pyrrolo[2,3-b]pyridine|benzenesulfonyl chloride","1-(benzenesulfonyl)-4-chloropyrrolo[2,3-b]pyridine"
Fc1ccc(COCCBr)cc1,O=C1CCC(=O)N1Br.OCCOCc1ccc(F)cc1,[Br:1][N:2]1[C:3](=[O:4])[CH2:5][CH2:6][C:7]1=[O:8].[F:28][c:29]1[cH:30][cH:31][c:32]([CH2:35][O:36][CH2:37][CH2:38][OH:39])[cH:33][cH:34]1>>[Br:1][CH2:38][CH2:37][O:36][CH2:35][c:32]1[cH:31][cH:30][c:29]([F:28])[cH:34][cH:33]1,"1-bromopyrrolidine-2,5-dione|2-[(4-fluorophenyl)methoxy]ethanol",1-(2-bromoethoxymethyl)-4-fluorobenzene
CC(=O)N1CCC(C(=O)c2ccc(F)cc2)CC1,CC(=O)N1CCC(C(=O)O)CC1.Fc1ccccc1,[C:13]([CH3:14])(=[O:15])[N:16]1[CH2:17][CH2:18][CH:19]([C:20](=[O:21])[OH:22])[CH2:23][CH2:24]1.[F:5][c:6]1[cH:7][cH:8][cH:9][cH:10][cH:11]1>>[F:5][c:6]1[cH:7][cH:8][c:9]([C:20]([CH:19]2[CH2:18][CH2:17][N:16]([C:13]([CH3:14])=[O:15])[CH2:24][CH2:23]2)=[O:21])[cH:10][cH:11]1,1-acetylpiperidine-4-carboxylic acid|fluorobenzene,1-[4-(4-fluorobenzoyl)piperidin-1-yl]ethanone
COC(=O)N1CCc2ccc(N)cc2CC1,COC(=O)N1CCc2ccc([N+](=O)[O-])cc2CC1,[N+:1]([O-:2])(=[O:3])[c:4]1[cH:5][c:6]2[c:7]([cH:17][cH:18]1)[CH2:8][CH2:9][N:10]([C:13](=[O:14])[O:15][CH3:16])[CH2:11][CH2:12]2>>[NH2:1][c:4]1[cH:5][c:6]2[c:7]([cH:17][cH:18]1)[CH2:8][CH2:9][N:10]([C:13](=[O:14])[O:15][CH3:16])[CH2:11][CH2:12]2,"methyl 7-nitro-1,2,4,5-tetrahydro-3-benzazepine-3-carboxylate","methyl 7-amino-1,2,4,5-tetrahydro-3-benzazepine-3-carboxylate"
Nc1c(C(=O)Cl)cccc1[N+](=O)[O-],Nc1c(C(=O)O)cccc1[N+](=O)[O-].O=S(Cl)Cl,[NH2:1][c:2]1[c:3]([C:4](=[O:5])[OH:6])[cH:7][cH:8][cH:9][c:10]1[N+:11](=[O:12])[O-:13].[S:14]([Cl:15])([Cl:16])=[O:17]>>[NH2:1][c:2]1[c:3]([C:4](=[O:5])[Cl:16])[cH:7][cH:8][cH:9][c:10]1[N+:11](=[O:12])[O-:13],2-amino-3-nitrobenzoic acid|thionyl dichloride,2-amino-3-nitrobenzoyl chloride
O=S(=O)(c1ccccc1)n1cc(CO)cc1Br,COC(=O)c1cc(Br)n(S(=O)(=O)c2ccccc2)c1,[Br:1][c:2]1[cH:3][c:4]([C:16](=[O:17])[O:18][CH3:19])[cH:5][n:6]1[S:7](=[O:8])(=[O:9])[c:10]1[cH:11][cH:12][cH:13][cH:14][cH:15]1>>[Br:1][c:2]1[cH:3][c:4]([CH2:16][OH:17])[cH:5][n:6]1[S:7](=[O:8])(=[O:9])[c:10]1[cH:11][cH:12][cH:13][cH:14][cH:15]1,methyl 1-(benzenesulfonyl)-5-bromopyrrole-3-carboxylate,[1-(benzenesulfonyl)-5-bromopyrrol-3-yl]methanol
CCOC(=O)C(C(=O)OCC)C1CCCC(=O)C1,O=C1C=CCCC1.CCOC(=O)CC(=O)OCC,[C:1]1(=[O:7])[CH:2]=[CH:3][CH2:4][CH2:5][CH2:6]1.[C:8]([CH2:9][C:10](=[O:11])[O:12][CH2:13][CH3:14])(=[O:15])[O:16][CH2:17][CH3:18]>>[C:1]1(=[O:7])[CH2:2][CH:3]([CH:9]([C:8](=[O:15])[O:16][CH2:17][CH3:18])[C:10](=[O:11])[O:12][CH2:13][CH3:14])[CH2:4][CH2:5][CH2:6]1,cyclohex-2-en-1-one|diethyl propanedioate,diethyl 2-(3-oxocyclohexyl)propanedioate
CCOC(=O)N1CCCC(O)CC1,CCOC(=O)N1CCCC(=O)CC1,[CH2:1]([CH3:2])[O:3][C:4](=[O:5])[N:6]1[CH2:7][CH2:8][C:9](=[O:13])[CH2:10][CH2:11][CH2:12]1>>[CH2:1]([CH3:2])[O:3][C:4](=[O:5])[N:6]1[CH2:7][CH2:8][CH:9]([OH:13])[CH2:10][CH2:11][CH2:12]1,ethyl 4-oxoazepane-1-carboxylate,ethyl 4-hydroxyazepane-1-carboxylate
CNCc1csc2ccccc12,[BH3-]C#N.O=Cc1csc2ccccc12,[C:18](#[N:19])[BH3-:20].[s:3]1[c:4]2[c:5]([c:6]([CH:8]=[O:9])[cH:7]1)[cH:10][cH:11][cH:12][cH:13]2>>[s:3]1[c:4]2[c:5]([c:6]([CH2:8][NH:19][CH3:18])[cH:7]1)[cH:10][cH:11][cH:12][cH:13]2,cyanoboranuide|1-benzothiophene-3-carbaldehyde,1-(1-benzothiophen-3-yl)-N-methylmethanamine
COc1ccc(Oc2ccc(Cl)cc2[N+](=O)[O-])cc1,O=[N+]([O-])c1cc(Cl)ccc1Br.COc1ccc(O)cc1,[Br:1][c:2]1[c:3]([N+:9](=[O:10])[O-:11])[cH:4][c:5]([Cl:8])[cH:6][cH:7]1.[CH3:12][O:13][c:14]1[cH:15][cH:16][c:17]([OH:20])[cH:18][cH:19]1>>[c:2]1([O:20][c:17]2[cH:16][cH:15][c:14]([O:13][CH3:12])[cH:19][cH:18]2)[c:3]([N+:9](=[O:10])[O-:11])[cH:4][c:5]([Cl:8])[cH:6][cH:7]1,1-bromo-4-chloro-2-nitrobenzene|4-methoxyphenol,4-chloro-1-(4-methoxyphenoxy)-2-nitrobenzene
OC1CCC(n2cccn2)C1,O=C1CCC(n2cccn2)C1,[n:1]1([CH:6]2[CH2:7][C:8](=[O:11])[CH2:9][CH2:10]2)[n:2][cH:3][cH:4][cH:5]1>>[n:1]1([CH:6]2[CH2:7][CH:8]([OH:11])[CH2:9][CH2:10]2)[n:2][cH:3][cH:4][cH:5]1,3-pyrazol-1-ylcyclopentan-1-one,3-pyrazol-1-ylcyclopentan-1-ol
CC(NC(=O)OC(C)(C)C)c1nc(CO)co1,COC(=O)c1coc(C(C)NC(=O)OC(C)(C)C)n1,[C:1]([CH3:2])([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[NH:8][CH:9]([CH3:10])[c:11]1[o:12][cH:13][c:14]([C:16](=[O:17])[O:18][CH3:19])[n:15]1>>[C:1]([CH3:2])([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[NH:8][CH:9]([CH3:10])[c:11]1[o:12][cH:13][c:14]([CH2:16][OH:17])[n:15]1,"methyl 2-[1-[(2-methylpropan-2-yl)oxycarbonylamino]ethyl]-1,3-oxazole-4-carboxylate","tert-butyl N-[1-[4-(hydroxymethyl)-1,3-oxazol-2-yl]ethyl]carbamate"
COc1ccc2c(c1)CCS(=O)(=O)N2C,COc1ccc(N(C)S(C)(=O)=O)c(CBr)c1,[Br:1][CH2:2][c:3]1[c:4]([N:11]([S:12](=[O:13])(=[O:14])[CH3:15])[CH3:16])[cH:5][cH:6][c:7]([O:9][CH3:10])[cH:8]1>>[CH2:2]1[c:3]2[c:4]([cH:5][cH:6][c:7]([O:9][CH3:10])[cH:8]2)[N:11]([CH3:16])[S:12](=[O:13])(=[O:14])[CH2:15]1,N-[2-(bromomethyl)-4-methoxyphenyl]-N-methylmethanesulfonamide,"6-methoxy-1-methyl-3,4-dihydro-2lambda6,1-benzothiazine 2,2-dioxide"
CN(C)C(=O)N(CC=O)CCCc1ccc(C#N)cc1,CN(C)C(=O)N(CCO)CCCc1ccc(C#N)cc1,[C:11](#[N:12])[c:13]1[cH:14][cH:15][c:16]([CH2:19][CH2:20][CH2:21][N:22]([C:23](=[O:24])[N:25]([CH3:26])[CH3:27])[CH2:28][CH2:29][OH:30])[cH:17][cH:18]1>>[C:11](#[N:12])[c:13]1[cH:14][cH:15][c:16]([CH2:19][CH2:20][CH2:21][N:22]([C:23](=[O:24])[N:25]([CH3:26])[CH3:27])[CH2:28][CH:29]=[O:30])[cH:17][cH:18]1,"1-[3-(4-cyanophenyl)propyl]-1-(2-hydroxyethyl)-3,3-dimethylurea","1-[3-(4-cyanophenyl)propyl]-3,3-dimethyl-1-(2-oxoethyl)urea"
CS(=O)(=O)OCCCC#Cc1cccc2ccccc12,CS(=O)(=O)Cl.OCCCC#Cc1cccc2ccccc12,[CH3:1][S:2]([Cl:3])(=[O:4])=[O:5].[c:6]1([C:16]#[C:17][CH2:18][CH2:19][CH2:20][OH:21])[cH:7][cH:8][cH:9][c:10]2[cH:11][cH:12][cH:13][cH:14][c:15]12>>[CH3:1][S:2](=[O:4])(=[O:5])[O:21][CH2:20][CH2:19][CH2:18][C:17]#[C:16][c:6]1[cH:7][cH:8][cH:9][c:10]2[cH:11][cH:12][cH:13][cH:14][c:15]12,methanesulfonyl chloride|5-naphthalen-1-ylpent-4-yn-1-ol,5-naphthalen-1-ylpent-4-ynyl methanesulfonate
COc1cc(C=O)c([N+](=O)[O-])cc1OCCCl,COc1cc(C=O)ccc1OCCCl.O=[N+]([O-])O,[Cl:5][CH2:6][CH2:7][O:8][c:9]1[c:10]([O:17][CH3:18])[cH:11][c:12]([CH:13]=[O:14])[cH:15][cH:16]1.[OH:1][N+:2]([O-:3])=[O:4]>>[O-:1][N+:2](=[O:4])[c:15]1[c:12]([CH:13]=[O:14])[cH:11][c:10]([O:17][CH3:18])[c:9]([O:8][CH2:7][CH2:6][Cl:5])[cH:16]1,4-(2-chloroethoxy)-3-methoxybenzaldehyde|nitric acid,4-(2-chloroethoxy)-5-methoxy-2-nitrobenzaldehyde
CCc1csc(CO)c1,CCc1csc(C=O)c1,[CH2:1]([CH3:2])[c:3]1[cH:4][c:5]([CH:8]=[O:9])[s:6][cH:7]1>>[CH2:1]([CH3:2])[c:3]1[cH:4][c:5]([CH2:8][OH:9])[s:6][cH:7]1,4-ethylthiophene-2-carbaldehyde,(4-ethylthiophen-2-yl)methanol
Nc1cccc(-c2cccc(C(=O)O)c2)c1O,COc1c(N)cccc1-c1cccc(C(=O)O)c1,[CH3:1][O:2][c:3]1[c:4](-[c:10]2[cH:11][c:12]([C:16](=[O:17])[OH:18])[cH:13][cH:14][cH:15]2)[cH:5][cH:6][cH:7][c:8]1[NH2:9]>>[OH:2][c:3]1[c:4](-[c:10]2[cH:11][c:12]([C:16](=[O:17])[OH:18])[cH:13][cH:14][cH:15]2)[cH:5][cH:6][cH:7][c:8]1[NH2:9],3-(3-amino-2-methoxyphenyl)benzoic acid,3-(3-amino-2-hydroxyphenyl)benzoic acid
Cc1ccncc1NC(=O)NCCCl,Cc1ccncc1N.O=C=NCCCl,[CH3:7][c:8]1[c:9]([NH2:14])[cH:10][n:11][cH:12][cH:13]1.[Cl:1][CH2:2][CH2:3][N:4]=[C:5]=[O:6]>>[Cl:1][CH2:2][CH2:3][NH:4][C:5](=[O:6])[NH:14][c:9]1[c:8]([CH3:7])[cH:13][cH:12][n:11][cH:10]1,4-methylpyridin-3-amine|1-chloro-2-isocyanatoethane,1-(2-chloroethyl)-3-(4-methylpyridin-3-yl)urea
Fc1ccc(NCc2c[nH]cn2)cc1,O=Cc1c[nH]cn1.Nc1ccc(F)cc1,[CH:9](=[O:10])[c:11]1[n:12][cH:13][nH:14][cH:15]1.[NH2:1][c:2]1[cH:3][cH:4][c:5]([F:6])[cH:7][cH:8]1>>[NH:1]([c:2]1[cH:3][cH:4][c:5]([F:6])[cH:7][cH:8]1)[CH2:9][c:11]1[n:12][cH:13][nH:14][cH:15]1,1H-imidazole-5-carbaldehyde|4-fluoroaniline,4-fluoro-N-(1H-imidazol-5-ylmethyl)aniline
CCCc1nc(I)cn1CCNC(=O)OC(C)(C)C,CCCc1nc(I)c(I)n1CCNC(=O)OC(C)(C)C,[C:1]([CH3:2])([CH3:3])([CH3:4])[O:5][C:6]([NH:7][CH2:8][CH2:9][n:10]1[c:11]([CH2:17][CH2:18][CH3:19])[n:12][c:13]([I:16])[c:14]1[I:15])=[O:20]>>[C:1]([CH3:2])([CH3:3])([CH3:4])[O:5][C:6]([NH:7][CH2:8][CH2:9][n:10]1[c:11]([CH2:17][CH2:18][CH3:19])[n:12][c:13]([I:16])[cH:14]1)=[O:20],"tert-butyl N-[2-(4,5-diiodo-2-propylimidazol-1-yl)ethyl]carbamate",tert-butyl N-[2-(4-iodo-2-propylimidazol-1-yl)ethyl]carbamate
Nc1cc(OC2CCCC2)c(Cl)cc1F,COC(=O)Nc1cc(OC2CCCC2)c(Cl)cc1F,[F:6][c:7]1[c:8]([NH:20][C:21](=[O:22])[O:23][CH3:24])[cH:9][c:10]([O:14][CH:15]2[CH2:16][CH2:17][CH2:18][CH2:19]2)[c:11]([Cl:13])[cH:12]1>>[F:6][c:7]1[c:8]([NH2:20])[cH:9][c:10]([O:14][CH:15]2[CH2:16][CH2:17][CH2:18][CH2:19]2)[c:11]([Cl:13])[cH:12]1,methyl N-(4-chloro-5-cyclopentyloxy-2-fluorophenyl)carbamate,4-chloro-5-cyclopentyloxy-2-fluoroaniline
Cc1ccc(C(=O)O)cc1Sc1ccccc1,Cc1ccc(C(=O)O)cc1Br.Sc1ccccc1,[Br:1][c:2]1[cH:3][c:4]([C:5](=[O:6])[OH:7])[cH:8][cH:9][c:10]1[CH3:11].[SH:12][c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1>>[c:2]1([S:12][c:13]2[cH:14][cH:15][cH:16][cH:17][cH:18]2)[cH:3][c:4]([C:5](=[O:6])[OH:7])[cH:8][cH:9][c:10]1[CH3:11],3-bromo-4-methylbenzoic acid|benzenethiol,4-methyl-3-phenylsulfanylbenzoic acid
Cc1ccc(C=C2SC(=S)NC2=O)o1,Cc1ccc(C=O)o1.O=C1CSC(=S)N1,[CH3:1][c:2]1[cH:3][cH:4][c:5]([CH:7]=[O:8])[o:6]1.[S:9]1[C:10](=[S:11])[NH:12][C:13](=[O:14])[CH2:15]1>>[CH3:1][c:2]1[cH:3][cH:4][c:5]([CH:7]=[C:15]2[S:9][C:10](=[S:11])[NH:12][C:13]2=[O:14])[o:6]1,"5-methylfuran-2-carbaldehyde|2-sulfanylidene-1,3-thiazolidin-4-one","5-[(5-methylfuran-2-yl)methylidene]-2-sulfanylidene-1,3-thiazolidin-4-one"
CCOC(=O)N1CCN(CCCCN)CC1,CCOC(=O)N1CCN(CCCC#N)CC1,[C:1](#[N:2])[CH2:3][CH2:4][CH2:5][N:6]1[CH2:7][CH2:8][N:9]([C:12](=[O:13])[O:14][CH2:15][CH3:16])[CH2:10][CH2:11]1>>[CH2:1]([NH2:2])[CH2:3][CH2:4][CH2:5][N:6]1[CH2:7][CH2:8][N:9]([C:12](=[O:13])[O:14][CH2:15][CH3:16])[CH2:10][CH2:11]1,ethyl 4-(3-cyanopropyl)piperazine-1-carboxylate,ethyl 4-(4-aminobutyl)piperazine-1-carboxylate
OCc1ccccc1Oc1cccc(F)c1,CCOC(=O)c1ccccc1Oc1cccc(F)c1,[F:1][c:2]1[cH:3][c:4]([O:5][c:6]2[c:7]([C:8](=[O:9])[O:10][CH2:11][CH3:12])[cH:13][cH:14][cH:15][cH:16]2)[cH:17][cH:18][cH:19]1>>[F:1][c:2]1[cH:3][c:4]([O:5][c:6]2[c:7]([CH2:8][OH:9])[cH:13][cH:14][cH:15][cH:16]2)[cH:17][cH:18][cH:19]1,ethyl 2-(3-fluorophenoxy)benzoate,[2-(3-fluorophenoxy)phenyl]methanol
O=[N+]([O-])C=C1NCCN1CCNCc1ccc(Cl)nc1,O=Cc1ccc(Cl)nc1.NCCN1CCNC1=C[N+](=O)[O-],[Cl:17][c:18]1[cH:19][cH:20][c:21]([CH:24]=[O:25])[cH:22][n:23]1.[N+:1](=[O:2])([O-:3])[CH:4]=[C:5]1[N:6]([CH2:10][CH2:11][NH2:12])[CH2:7][CH2:8][NH:9]1>>[N+:1](=[O:2])([O-:3])[CH:4]=[C:5]1[N:6]([CH2:10][CH2:11][NH:12][CH2:24][c:21]2[cH:20][cH:19][c:18]([Cl:17])[n:23][cH:22]2)[CH2:7][CH2:8][NH:9]1,6-chloropyridine-3-carbaldehyde|2-[2-(nitromethylidene)imidazolidin-1-yl]ethanamine,N-[(6-chloropyridin-3-yl)methyl]-2-[2-(nitromethylidene)imidazolidin-1-yl]ethanamine
C#CCN(C)S(C)(=O)=O,CS(=O)(=O)Cl.C#CCNC,[CH3:1][S:2](=[O:3])(=[O:4])[Cl:5].[CH3:6][NH:7][CH2:8][C:9]#[CH:10]>>[CH3:1][S:2](=[O:3])(=[O:4])[N:7]([CH3:6])[CH2:8][C:9]#[CH:10],methanesulfonyl chloride|N-methylprop-2-yn-1-amine,N-methyl-N-prop-2-ynylmethanesulfonamide
O=CCc1ccc(F)cc1,OCCc1ccc(F)cc1,[F:13][c:14]1[cH:15][cH:16][c:17]([CH2:20][CH2:21][OH:22])[cH:18][cH:19]1>>[F:13][c:14]1[cH:15][cH:16][c:17]([CH2:20][CH:21]=[O:22])[cH:18][cH:19]1,2-(4-fluorophenyl)ethanol,2-(4-fluorophenyl)acetaldehyde
